tick,duration_ns
1509,5959826
1510,4060376
1511,2388939
1512,3781511
1513,2917043
1514,1617147
1515,14911329
1516,3914177
1517,3715962
1518,2466455
1519,2961676
1520,2905096
1521,3387314
1522,3052264
1523,2530672
1524,4974141
1525,4104755
1526,4746199
1527,1868828
1528,2410789
1529,5128532
1530,4373968
1531,2484044
1532,3616633
1533,3476203
1534,3117572
1535,3488100
1536,3045274
1537,3945810
1538,3672405
1539,3009265
1540,2231366
1541,3408793
1542,5056182
1543,2461483
1544,2523081
1545,1963329
1546,1531653
1547,3636391
1548,3980276
1549,5852856
1550,3701579
1551,8987439
1552,1239438
1553,14720161
1554,3231881
1555,1544216
1556,1269026
1557,2281258
1558,2094111
1559,4197330
1560,3313097
1561,3317965
1562,4445091
1563,4757290
1564,3974104
1565,3496386
1566,1895176
1567,5798193
1568,3143890
1569,3499681
1570,3448121
1571,3509224
1572,6326628
1573,5596646
1574,2532148
1575,2002163
1576,2452295
1577,3469620
1578,2209168
1579,3448082
1580,2280351
1581,2690068
1582,2875384
1583,2214432
1584,2536939
1585,2818319
1586,2512938
1587,2436771
1588,2044691
1589,1408421
1590,2119980
1591,2293670
1592,2183766
1593,2650662
1594,1624691
1595,2381202
1596,5031602
1597,2433716
1598,2324951
1599,1815553
1600,2425199
1601,2388463
1602,1777138
1603,4016388
1604,2486553
1605,2387319
1606,2400540
1607,2374304
1608,1459368
1609,2276565
1610,1156989
1611,2448967
1612,2410949
1613,2456057
1614,2049744
1615,7452027
1616,2342302
1617,2368670
1618,2504170
1619,2939366
1620,1588453
1621,1380598
1622,2401269
1623,2117739
1624,1240842
1625,2366199
1626,2451575
1627,5685339
1628,2426160
1629,2362802
1630,2343605
1631,2348974
1632,2315715
1633,5753093
1634,1283875
1635,1901501
1636,1288651
1637,2385028
1638,1222438
1639,1825968
1640,3437153
1641,2655234
1642,2351844
1643,1319613
1644,2495030
1645,2215112
1646,2216208
1647,1197575
1648,1244700
1649,2329381
1650,1581027
1651,1266899
1652,1634445
1653,3151900
1654,2477515
1655,2485959
1656,3047522
1657,2440385
1658,2511727
1659,1661466
1660,2414229
1661,1688240
1662,1286449
1663,1277055
1664,1382014
1665,2291629
1666,2346293
1667,1280225
1668,1233580
1669,2865247
1670,2481306
1671,2440129
1672,2395140
1673,1637312
1674,1480905
1675,1901863
1676,8770602
1677,2728152
1678,6648919
1679,2400904
1680,1764851
1681,1384153
1682,1096697
1683,1226456
1684,2476107
1685,2367250
1686,1666880
1687,4190914
1688,1261389
1689,2335508
1690,2136030
1691,1194743
1692,1373862
1693,7583483
1694,2381145
1695,2562520
1696,1679035
1697,2885835
1698,4258135
1699,4347106
1700,2192958
1701,4240287
1702,6282305
1703,2544694
1704,3221359
1705,4737969
1706,1579177
1707,3857063
1708,5708979
1709,3909662
1710,3755251
1711,3596232
1712,3326910
1713,3406782
1714,3458064
1715,3488481
1716,3311304
1717,973247
1718,3282830
1719,2763561
1720,4707164
1721,6027099
1722,5127670
1723,5094137
1724,6023930
1725,3612631
1726,3406215
1727,5437007
1728,2159413
1729,3639644
1730,3751959
1731,4167873
1732,3974369
1733,9665012
1734,7689632
1735,3875157
1736,2916690
1737,4362515
1738,2262099
1739,3753154
1740,5281298
1741,3696626
1742,7935996
1743,2637634
1744,2487032
1745,2773059
1746,2477337
1747,2074907
1748,1861263
1749,2837329
1750,4579707
1751,10200991
1752,4191177
1753,3131841
1754,2842838
1755,2987327
1756,1813216
1757,4176836
1758,2199277
1759,4675546
1760,2160950
1761,5280239
1762,2578821
1763,2250834
1764,5909689
1765,2402747
1766,2427039
1767,4650049
1768,1691031
1769,2059319
1770,2469617
1771,7202765
1772,5716600
1773,4112999
1774,3929919
1775,3908197
1776,2416023
1777,4278593
1778,3822199
1779,3857138
1780,4088741
1781,1355386
1782,2813676
1783,4191553
1784,3652714
1785,2214937
1786,3162296
1787,5283728
1788,3510091
1789,3571712
1790,4954027
1791,2795598
1792,1722348
1793,7192442
1794,4438307
1795,2686457
1796,2864087
1797,6558248
1798,5762939
1799,2315309
1800,6200143
1801,4827940
1802,2330863
1803,1466026
1804,1674332
1805,3809885
1806,2348719
1807,2269139
1808,1559424
1809,2307596
1810,2573034
1811,2429879
1812,1246724
1813,1426379
1814,2378518
1815,2201189
1816,2358514
1817,4070223
1818,2304792
